TransactionID,Amount,SenderCounty,ReceiverCounty,TimeOfDay,TransactionType,AccountAgeMonths,TransactionsLast24Hours,DeviceChangedRecently,NewLocationLogin,FailedPinAttempts,IsWeekend,Fraudulent
TXN001427,242289,Kiambu,Nyeri,2,Paybill,26,29,Yes,No,6,Yes,Yes
TXN001428,96499,Mombasa,Nakuru,19,Till,81,7,No,No,0,No,No
TXN001429,292001,Uasin Gishu,Nyeri,17,Send Money,21,5,No,Yes,1,Yes,No
TXN001430,324367,Mombasa,Nakuru,0,Withdraw,93,6,No,No,0,Yes,No
TXN001431,1843,Meru,Nyeri,2,Send Money,73,2,No,Yes,3,Yes,No
TXN001432,340240,Kakamega,Nakuru,21,Withdraw,106,30,No,No,4,No,No
TXN001433,321233,Nyeri,Machakos,7,Paybill,33,12,No,No,2,No,No
TXN001434,150449,Machakos,Nairobi,13,Till,82,24,Yes,No,4,Yes,Yes
TXN001435,75538,Machakos,Nakuru,12,Withdraw,6,15,No,Yes,6,Yes,Yes
TXN001436,463322,Machakos,Machakos,10,Withdraw,54,15,No,No,6,No,No
TXN001437,69840,Meru,Nakuru,23,Till,93,17,Yes,Yes,3,Yes,Yes
TXN001438,472094,Uasin Gishu,Kisumu,15,Send Money,60,18,No,No,4,Yes,No
TXN001439,284648,Nakuru,Machakos,17,Paybill,84,15,No,No,0,Yes,No
TXN001440,345897,Nakuru,Uasin Gishu,18,Paybill,50,30,No,Yes,7,Yes,Yes
TXN001441,143348,Uasin Gishu,Machakos,14,Paybill,96,22,Yes,No,3,Yes,Yes
TXN001442,455147,Mombasa,Mombasa,2,Send Money,95,5,No,No,8,Yes,No
TXN001443,4594,Machakos,Nakuru,23,Paybill,118,28,Yes,No,1,No,No
TXN001444,111729,Kakamega,Machakos,22,Paybill,40,27,Yes,No,5,No,Yes
TXN001445,151957,Mombasa,Nyeri,19,Withdraw,39,4,Yes,Yes,2,No,Yes
TXN001446,83034,Kisumu,Kakamega,3,Send Money,72,18,No,No,3,Yes,No
TXN001447,71142,Nairobi,Meru,22,Till,113,13,No,No,7,Yes,No
TXN001448,488131,Meru,Machakos,10,Send Money,57,19,Yes,No,0,No,No
TXN001449,464826,Kisumu,Mombasa,21,Paybill,48,3,Yes,Yes,4,No,Yes
TXN001450,332565,Meru,Meru,13,Paybill,42,10,Yes,No,7,Yes,Yes
TXN001451,191528,Kakamega,Machakos,5,Send Money,109,9,Yes,No,8,Yes,Yes
TXN001452,340525,Machakos,Nairobi,8,Withdraw,31,23,No,No,7,No,No
TXN001453,345771,Kiambu,Uasin Gishu,6,Withdraw,11,11,Yes,Yes,0,Yes,Yes
TXN001454,199288,Nyeri,Uasin Gishu,13,Till,50,2,No,No,5,No,No
TXN001455,69434,Kiambu,Mombasa,14,Send Money,45,24,No,Yes,7,No,Yes
TXN001456,422350,Mombasa,Nakuru,2,Paybill,86,30,No,Yes,0,Yes,No
TXN001457,195813,Nairobi,Machakos,19,Send Money,9,5,Yes,Yes,1,Yes,Yes
TXN001458,81966,Nairobi,Kisumu,6,Send Money,75,21,No,No,1,Yes,No
TXN001459,97344,Nakuru,Nairobi,22,Send Money,12,23,Yes,Yes,6,Yes,Yes
TXN001460,202897,Meru,Kisumu,15,Till,42,21,Yes,No,3,No,Yes
TXN001461,383600,Mombasa,Kisumu,6,Till,87,19,Yes,No,2,Yes,No
TXN001462,75491,Kisumu,Machakos,7,Paybill,113,18,Yes,Yes,1,Yes,Yes
TXN001463,206969,Nakuru,Uasin Gishu,8,Till,82,27,No,No,8,No,No
TXN001464,385634,Mombasa,Nairobi,2,Withdraw,31,17,Yes,No,4,Yes,Yes
TXN001465,180522,Nairobi,Mombasa,10,Till,116,24,Yes,No,1,No,No
TXN001466,366042,Machakos,Kakamega,11,Withdraw,88,20,Yes,No,5,No,Yes
TXN001467,157465,Nairobi,Machakos,13,Withdraw,98,16,No,Yes,3,Yes,Yes
TXN001468,461410,Kisumu,Kisumu,23,Withdraw,60,11,No,No,7,No,No
TXN001469,220039,Uasin Gishu,Machakos,0,Withdraw,4,28,Yes,No,6,Yes,Yes
TXN001470,414958,Mombasa,Nairobi,12,Withdraw,105,22,Yes,Yes,2,Yes,Yes
TXN001471,78640,Kisumu,Kiambu,17,Till,35,11,Yes,Yes,7,No,Yes
TXN001472,119450,Kakamega,Nairobi,11,Send Money,25,16,No,No,6,Yes,No
TXN001473,35128,Nyeri,Kakamega,6,Withdraw,42,23,No,No,2,Yes,No
TXN001474,257216,Meru,Mombasa,19,Paybill,2,10,Yes,No,4,No,Yes
TXN001475,277732,Mombasa,Nairobi,14,Till,37,11,No,Yes,5,No,Yes
TXN001476,218678,Kiambu,Nyeri,10,Till,32,7,No,Yes,5,No,Yes
TXN001477,366175,Nakuru,Kakamega,18,Withdraw,25,29,Yes,No,3,Yes,Yes
TXN001478,466958,Mombasa,Nyeri,15,Withdraw,3,11,Yes,No,2,No,No
TXN001479,315985,Nakuru,Kiambu,22,Paybill,116,29,No,Yes,7,No,Yes
TXN001480,190776,Nairobi,Machakos,11,Withdraw,109,25,Yes,No,3,Yes,Yes
TXN001481,294635,Meru,Nyeri,6,Paybill,19,26,No,No,7,No,No
TXN001482,484339,Nyeri,Nyeri,9,Paybill,77,20,Yes,No,0,Yes,No
TXN001483,414609,Kisumu,Kiambu,0,Send Money,49,14,Yes,No,4,Yes,Yes
TXN001484,341694,Kisumu,Kakamega,20,Withdraw,83,25,No,Yes,5,No,Yes
TXN001485,291168,Kakamega,Kiambu,6,Withdraw,21,20,No,No,1,No,No
TXN001486,149347,Nairobi,Machakos,17,Withdraw,21,19,Yes,No,0,Yes,No
TXN001487,193418,Uasin Gishu,Kisumu,10,Send Money,19,11,No,Yes,6,No,Yes
TXN001488,337492,Mombasa,Mombasa,4,Paybill,37,11,Yes,Yes,2,No,Yes
TXN001489,53660,Machakos,Mombasa,13,Till,67,6,Yes,Yes,5,No,Yes
TXN001490,393712,Uasin Gishu,Kisumu,17,Send Money,9,16,No,Yes,8,No,Yes
TXN001491,427011,Nakuru,Nairobi,20,Send Money,27,15,Yes,Yes,4,Yes,Yes
TXN001492,27566,Nakuru,Nakuru,4,Paybill,83,27,Yes,No,0,Yes,No
TXN001493,262500,Kakamega,Nairobi,21,Withdraw,41,11,No,No,0,No,No
TXN001494,288424,Meru,Kakamega,0,Till,9,2,Yes,Yes,3,Yes,Yes
TXN001495,368008,Kisumu,Nyeri,0,Till,11,19,No,Yes,6,Yes,Yes
TXN001496,139325,Machakos,Nakuru,10,Till,72,12,No,Yes,3,No,Yes
TXN001497,205902,Meru,Nyeri,12,Paybill,16,21,No,No,0,No,No
TXN001498,96955,Meru,Kiambu,22,Paybill,15,2,No,Yes,3,Yes,No
TXN001499,464911,Nakuru,Meru,8,Paybill,76,27,No,No,7,Yes,No
TXN001500,268013,Nakuru,Kakamega,23,Withdraw,4,10,Yes,Yes,2,No,Yes
TXN001501,377521,Nyeri,Meru,9,Paybill,42,15,No,Yes,7,No,Yes
TXN001502,40773,Kiambu,Nairobi,9,Withdraw,79,4,Yes,Yes,0,Yes,No
TXN001503,200024,Nakuru,Nakuru,13,Till,94,19,Yes,Yes,0,No,Yes
TXN001504,39948,Kiambu,Kisumu,8,Withdraw,36,14,Yes,No,0,Yes,No
TXN001505,487703,Kisumu,Nairobi,3,Send Money,120,29,Yes,Yes,0,No,Yes
TXN001506,380058,Mombasa,Kisumu,6,Send Money,31,15,No,No,0,No,No
TXN001507,208474,Kakamega,Uasin Gishu,5,Send Money,87,13,Yes,Yes,7,No,Yes
TXN001508,302438,Nakuru,Kiambu,0,Till,115,2,Yes,No,4,No,Yes
TXN001509,457224,Nyeri,Kakamega,7,Send Money,25,8,No,Yes,0,No,No
TXN001510,150267,Machakos,Machakos,23,Paybill,47,3,No,No,7,Yes,No
TXN001511,168195,Machakos,Kakamega,11,Till,95,21,No,No,2,No,No
TXN001512,77452,Mombasa,Meru,8,Paybill,105,22,No,No,5,No,No
TXN001513,174535,Nairobi,Machakos,16,Paybill,119,12,No,No,8,Yes,No
TXN001514,313989,Mombasa,Uasin Gishu,3,Send Money,44,18,Yes,Yes,3,No,Yes
TXN001515,272453,Nakuru,Machakos,15,Send Money,14,19,Yes,No,8,Yes,Yes
TXN001516,170699,Nakuru,Meru,11,Withdraw,94,27,No,No,8,No,No
TXN001517,360655,Nairobi,Nyeri,3,Withdraw,97,4,Yes,No,2,Yes,No
TXN001518,75733,Nakuru,Nyeri,20,Send Money,118,3,No,Yes,6,No,No
TXN001519,498936,Mombasa,Nakuru,5,Send Money,105,7,Yes,Yes,0,No,Yes
TXN001520,35188,Nairobi,Meru,9,Till,33,15,Yes,No,5,No,Yes
TXN001521,203341,Kakamega,Nairobi,15,Till,48,7,No,No,7,Yes,No
TXN001522,184335,Uasin Gishu,Meru,19,Till,4,9,No,No,8,Yes,No
TXN001523,497663,Mombasa,Kakamega,8,Send Money,88,16,Yes,No,0,No,No
TXN001524,43547,Nakuru,Meru,15,Send Money,32,24,Yes,No,6,No,Yes
TXN001525,169328,Nairobi,Kisumu,18,Send Money,40,18,No,Yes,6,Yes,Yes
TXN001526,490541,Meru,Uasin Gishu,17,Send Money,65,15,Yes,Yes,7,No,Yes
TXN001527,132801,Kisumu,Nairobi,9,Till,75,4,No,Yes,7,No,Yes
TXN001528,223780,Kakamega,Nakuru,0,Withdraw,15,22,Yes,Yes,3,No,Yes
TXN001529,406761,Kisumu,Nakuru,10,Withdraw,96,26,Yes,No,0,No,No
TXN001530,119971,Kisumu,Meru,18,Send Money,92,15,Yes,Yes,2,Yes,Yes
TXN001531,229739,Nyeri,Mombasa,13,Withdraw,64,12,No,Yes,8,No,Yes
TXN001532,17632,Kiambu,Machakos,15,Withdraw,36,14,No,Yes,1,Yes,No
TXN001533,265923,Mombasa,Meru,5,Paybill,118,8,Yes,Yes,0,Yes,Yes
TXN001534,233935,Kisumu,Meru,13,Send Money,85,18,No,No,7,Yes,No
TXN001535,293476,Uasin Gishu,Nairobi,11,Send Money,6,8,Yes,Yes,4,Yes,Yes
TXN001536,267539,Kiambu,Kisumu,10,Paybill,101,1,Yes,No,8,Yes,Yes
TXN001537,451244,Kakamega,Nakuru,3,Paybill,62,26,Yes,Yes,7,No,Yes
TXN001538,203399,Mombasa,Kakamega,16,Send Money,71,21,Yes,Yes,2,Yes,Yes
TXN001539,296879,Uasin Gishu,Nairobi,13,Send Money,22,8,No,No,3,No,No
TXN001540,456531,Uasin Gishu,Kakamega,19,Paybill,42,25,No,Yes,3,No,Yes
TXN001541,392536,Meru,Nyeri,9,Withdraw,117,5,No,No,2,Yes,No
TXN001542,405376,Kisumu,Nairobi,11,Till,10,14,Yes,No,1,Yes,No
TXN001543,206235,Kiambu,Kakamega,16,Withdraw,36,15,No,No,8,No,No
TXN001544,202474,Kakamega,Machakos,17,Send Money,97,28,Yes,No,5,Yes,Yes
TXN001545,131957,Machakos,Machakos,7,Paybill,81,9,No,No,8,Yes,No
TXN001546,182771,Meru,Uasin Gishu,21,Paybill,40,7,No,No,4,No,No
TXN001547,402867,Nyeri,Nyeri,10,Paybill,79,29,Yes,No,3,No,Yes
TXN001548,418447,Nakuru,Meru,20,Till,60,19,Yes,Yes,4,Yes,Yes
TXN001549,96035,Kakamega,Kiambu,18,Withdraw,114,21,No,No,3,No,No
TXN001550,281806,Uasin Gishu,Nyeri,12,Send Money,44,5,No,Yes,4,Yes,Yes
TXN001551,34939,Nyeri,Meru,13,Paybill,25,26,No,No,7,No,No
TXN001552,139353,Uasin Gishu,Machakos,3,Paybill,7,14,No,Yes,7,No,Yes
TXN001553,95001,Mombasa,Nyeri,17,Till,16,12,Yes,Yes,1,No,Yes
TXN001554,66855,Nairobi,Mombasa,10,Till,101,4,No,Yes,0,Yes,No
TXN001555,149046,Nakuru,Kisumu,0,Till,56,8,Yes,Yes,4,No,Yes
TXN001556,399741,Kisumu,Mombasa,18,Till,29,6,No,Yes,8,Yes,Yes
TXN001557,424487,Nakuru,Kakamega,19,Paybill,63,4,Yes,Yes,6,Yes,Yes
TXN001558,467654,Nakuru,Kiambu,13,Withdraw,23,30,Yes,No,1,Yes,No
TXN001559,233969,Kakamega,Kisumu,23,Withdraw,28,8,Yes,Yes,6,No,Yes
TXN001560,446002,Nakuru,Kakamega,13,Till,79,25,No,Yes,8,No,Yes
TXN001561,168912,Kisumu,Mombasa,19,Withdraw,3,16,No,No,3,No,No
TXN001562,88330,Uasin Gishu,Kiambu,7,Till,101,13,Yes,Yes,5,No,Yes
TXN001563,471097,Kakamega,Nairobi,12,Till,30,13,No,Yes,3,Yes,Yes
TXN001564,188542,Mombasa,Uasin Gishu,8,Till,49,1,No,No,7,No,No
TXN001565,119879,Nakuru,Meru,20,Paybill,35,12,No,No,2,Yes,No
TXN001566,443546,Kisumu,Mombasa,19,Send Money,5,13,No,Yes,3,Yes,Yes
TXN001567,131327,Kisumu,Uasin Gishu,8,Paybill,11,17,No,No,2,No,No
TXN001568,120158,Meru,Nairobi,18,Paybill,53,10,Yes,Yes,3,Yes,Yes
TXN001569,151172,Nakuru,Meru,22,Send Money,71,16,No,Yes,3,Yes,Yes
TXN001570,35377,Kakamega,Nyeri,11,Paybill,99,4,No,Yes,8,Yes,No
TXN001571,80118,Kisumu,Kiambu,16,Send Money,69,30,Yes,Yes,0,No,Yes
TXN001572,262672,Nairobi,Kakamega,4,Paybill,65,29,Yes,No,2,Yes,No
TXN001573,126888,Kakamega,Kisumu,22,Send Money,111,20,No,No,7,Yes,No
TXN001574,374092,Nairobi,Kiambu,14,Withdraw,32,6,Yes,Yes,6,Yes,Yes
TXN001575,355268,Meru,Meru,22,Withdraw,97,13,No,No,8,No,No
TXN001576,394121,Kisumu,Nairobi,6,Send Money,33,17,No,Yes,8,No,Yes
TXN001577,314517,Uasin Gishu,Kiambu,11,Send Money,48,27,No,Yes,6,No,Yes
TXN001578,164962,Kakamega,Meru,23,Paybill,63,7,Yes,Yes,6,Yes,Yes
TXN001579,340350,Nakuru,Kakamega,8,Withdraw,102,10,No,Yes,2,Yes,No
TXN001580,209366,Kisumu,Uasin Gishu,1,Paybill,60,23,No,No,3,No,No
TXN001581,496931,Machakos,Kakamega,12,Withdraw,19,29,Yes,No,5,Yes,Yes
TXN001582,41009,Mombasa,Machakos,10,Paybill,77,10,No,No,0,No,No
TXN001583,162758,Nyeri,Kiambu,1,Send Money,119,17,Yes,Yes,1,Yes,Yes
TXN001584,267178,Machakos,Meru,14,Till,28,21,No,Yes,7,No,Yes
TXN001585,326037,Kakamega,Kakamega,13,Send Money,42,10,No,Yes,8,Yes,Yes
TXN001586,349393,Kakamega,Kiambu,4,Paybill,100,18,Yes,Yes,6,No,Yes
TXN001587,399614,Nakuru,Nairobi,1,Till,118,7,Yes,No,4,No,Yes
TXN001588,6401,Uasin Gishu,Nyeri,18,Till,18,7,No,Yes,6,Yes,No
TXN001589,480335,Kakamega,Mombasa,7,Withdraw,27,1,Yes,Yes,0,No,Yes
TXN001590,479843,Machakos,Meru,23,Till,22,30,No,Yes,1,No,No
TXN001591,446006,Meru,Nyeri,21,Till,61,9,No,No,8,Yes,No
TXN001592,422725,Kakamega,Kiambu,10,Till,77,25,Yes,Yes,0,No,Yes
TXN001593,261603,Kisumu,Nyeri,7,Paybill,93,13,Yes,No,4,Yes,Yes
TXN001594,461814,Uasin Gishu,Uasin Gishu,13,Till,32,15,Yes,Yes,8,No,Yes
TXN001595,156856,Nairobi,Uasin Gishu,12,Withdraw,11,8,Yes,No,1,No,No
TXN001596,80814,Kiambu,Nakuru,15,Withdraw,54,16,Yes,No,5,Yes,Yes
TXN001597,486503,Kiambu,Nakuru,19,Paybill,51,19,Yes,No,6,Yes,Yes
TXN001598,176269,Mombasa,Mombasa,23,Send Money,21,20,No,No,1,Yes,No
TXN001599,78717,Nairobi,Kakamega,5,Send Money,70,14,No,Yes,2,Yes,No
TXN001600,70033,Kisumu,Kiambu,10,Send Money,38,27,No,No,1,Yes,No
TXN001601,20466,Uasin Gishu,Kakamega,3,Till,75,3,Yes,Yes,3,Yes,Yes
TXN001602,311146,Kakamega,Meru,8,Paybill,38,20,Yes,No,2,Yes,No
TXN001603,337410,Nairobi,Uasin Gishu,10,Paybill,100,23,Yes,No,3,No,Yes
TXN001604,364382,Kiambu,Uasin Gishu,13,Paybill,61,26,No,No,8,No,No
TXN001605,416469,Kisumu,Kisumu,1,Send Money,109,10,No,Yes,3,No,Yes
TXN001606,30850,Kisumu,Kisumu,23,Send Money,76,29,Yes,Yes,1,No,Yes
TXN001607,148148,Uasin Gishu,Mombasa,20,Till,99,11,No,Yes,7,No,Yes
TXN001608,491536,Uasin Gishu,Nakuru,11,Send Money,91,7,No,Yes,5,Yes,Yes
TXN001609,25694,Kakamega,Uasin Gishu,22,Till,5,27,No,No,2,No,No
TXN001610,235776,Nairobi,Kisumu,8,Withdraw,18,27,No,No,5,Yes,No
TXN001611,48922,Nakuru,Nyeri,19,Withdraw,63,29,No,Yes,0,Yes,No
TXN001612,145729,Machakos,Machakos,19,Till,117,7,Yes,No,0,Yes,No
TXN001613,176829,Machakos,Nyeri,8,Withdraw,1,4,No,Yes,3,Yes,Yes
TXN001614,466449,Meru,Nyeri,9,Withdraw,68,19,Yes,No,0,No,No
TXN001615,23387,Uasin Gishu,Kakamega,19,Paybill,37,11,Yes,No,1,No,No
TXN001616,484014,Nairobi,Nakuru,21,Till,41,27,Yes,No,4,No,Yes
TXN001617,207045,Nakuru,Uasin Gishu,0,Withdraw,34,1,Yes,Yes,3,No,Yes
TXN001618,25091,Meru,Nairobi,15,Paybill,10,26,No,No,0,No,No
TXN001619,280066,Nyeri,Machakos,5,Paybill,85,18,No,Yes,3,No,Yes
TXN001620,7500,Nairobi,Mombasa,4,Till,88,14,Yes,No,3,No,Yes
TXN001621,88666,Nakuru,Kisumu,11,Send Money,85,10,No,No,2,No,No
TXN001622,401178,Mombasa,Nairobi,7,Send Money,120,10,No,Yes,1,Yes,No
TXN001623,408294,Machakos,Mombasa,16,Withdraw,99,26,No,Yes,1,No,No
TXN001624,267845,Machakos,Kisumu,12,Paybill,16,16,No,Yes,5,Yes,Yes
TXN001625,285946,Kisumu,Machakos,5,Paybill,33,24,Yes,Yes,1,Yes,Yes
TXN001626,251021,Uasin Gishu,Mombasa,16,Withdraw,119,25,No,Yes,5,No,Yes
TXN001627,111387,Nyeri,Kakamega,12,Till,22,7,No,Yes,3,No,Yes
TXN001628,336919,Nairobi,Meru,11,Send Money,48,7,Yes,Yes,7,Yes,Yes
TXN001629,348481,Kakamega,Mombasa,4,Send Money,120,12,No,No,0,No,No
TXN001630,311817,Nyeri,Nyeri,23,Till,67,18,Yes,Yes,7,No,Yes
TXN001631,62835,Nyeri,Uasin Gishu,9,Send Money,80,26,Yes,No,3,No,Yes
TXN001632,450233,Kisumu,Kiambu,10,Withdraw,14,2,No,Yes,4,No,Yes
TXN001633,39055,Uasin Gishu,Nairobi,0,Till,68,12,Yes,No,4,No,Yes
TXN001634,171887,Machakos,Mombasa,3,Till,24,23,Yes,Yes,8,Yes,Yes
TXN001635,402702,Nakuru,Nairobi,8,Till,43,11,Yes,Yes,3,Yes,Yes
TXN001636,441221,Mombasa,Uasin Gishu,1,Till,98,18,Yes,No,8,No,Yes
TXN001637,481785,Kisumu,Mombasa,3,Send Money,113,14,Yes,No,4,Yes,Yes
TXN001638,56059,Nyeri,Mombasa,8,Paybill,115,16,Yes,No,5,No,Yes
TXN001639,309827,Kisumu,Meru,22,Send Money,72,29,Yes,Yes,5,Yes,Yes
TXN001640,330791,Nyeri,Nakuru,13,Send Money,104,1,No,Yes,2,Yes,No
TXN001641,357305,Nairobi,Uasin Gishu,6,Withdraw,67,29,No,Yes,7,Yes,Yes
TXN001642,100960,Meru,Uasin Gishu,18,Till,106,17,No,No,2,No,No
TXN001643,141272,Nairobi,Mombasa,12,Paybill,32,20,Yes,No,4,No,Yes
TXN001644,391580,Kisumu,Nairobi,7,Paybill,33,23,Yes,Yes,1,Yes,Yes
TXN001645,390581,Kiambu,Mombasa,18,Send Money,6,24,Yes,No,2,Yes,No
TXN001646,341808,Machakos,Nakuru,14,Paybill,27,23,Yes,Yes,6,Yes,Yes
TXN001647,77113,Uasin Gishu,Nyeri,21,Till,93,21,Yes,No,5,No,Yes
TXN001648,232525,Nakuru,Nakuru,15,Withdraw,85,7,Yes,Yes,6,No,Yes
TXN001649,497674,Kakamega,Kisumu,1,Send Money,36,14,Yes,No,0,No,No
TXN001650,392387,Kiambu,Kisumu,9,Till,59,17,No,Yes,6,Yes,Yes
TXN001651,92880,Meru,Kakamega,11,Till,55,25,Yes,No,8,Yes,Yes
TXN001652,337822,Kiambu,Kisumu,15,Paybill,29,15,Yes,No,7,No,Yes
TXN001653,229755,Nakuru,Nyeri,16,Paybill,116,5,Yes,Yes,7,No,Yes
TXN001654,57629,Nyeri,Kiambu,23,Withdraw,35,24,No,No,1,No,No
TXN001655,10692,Nakuru,Nyeri,19,Paybill,9,19,Yes,Yes,4,No,Yes
TXN001656,329050,Nyeri,Uasin Gishu,18,Till,64,17,Yes,Yes,0,No,Yes
TXN001657,815,Kiambu,Kiambu,18,Paybill,62,7,Yes,Yes,4,No,Yes
TXN001658,329746,Meru,Nakuru,7,Till,52,22,No,Yes,6,No,Yes
TXN001659,24064,Kakamega,Nakuru,13,Send Money,110,11,No,No,3,No,No
TXN001660,361666,Nakuru,Kakamega,13,Send Money,10,4,Yes,Yes,6,Yes,Yes
TXN001661,53849,Nakuru,Machakos,3,Send Money,88,18,No,Yes,3,Yes,Yes
TXN001662,134507,Nakuru,Mombasa,10,Paybill,2,30,No,Yes,4,No,Yes
TXN001663,320795,Kiambu,Nyeri,5,Send Money,16,3,No,Yes,0,No,No
TXN001664,485660,Mombasa,Nyeri,18,Paybill,108,16,Yes,No,5,Yes,Yes
TXN001665,484917,Kakamega,Nyeri,22,Paybill,74,9,Yes,No,5,No,Yes
TXN001666,14153,Kisumu,Nakuru,23,Send Money,95,4,Yes,No,3,Yes,No
TXN001667,384059,Kakamega,Nairobi,21,Withdraw,23,7,Yes,Yes,2,No,Yes
TXN001668,118342,Kiambu,Uasin Gishu,4,Send Money,80,5,Yes,Yes,3,No,Yes
TXN001669,437106,Machakos,Nairobi,17,Paybill,116,6,No,No,0,Yes,No
TXN001670,358893,Nakuru,Mombasa,4,Withdraw,108,29,No,Yes,1,Yes,No
TXN001671,56903,Kakamega,Kisumu,19,Paybill,56,8,Yes,No,8,No,No
TXN001672,235486,Meru,Nakuru,23,Send Money,55,6,No,No,5,No,No
TXN001673,102951,Kisumu,Nairobi,7,Send Money,52,10,No,No,1,Yes,No
TXN001674,293685,Nyeri,Nakuru,4,Paybill,62,13,Yes,Yes,8,Yes,Yes
TXN001675,476104,Machakos,Nyeri,17,Send Money,7,17,Yes,Yes,8,Yes,Yes
TXN001676,136185,Kakamega,Nakuru,4,Paybill,34,11,Yes,Yes,0,No,Yes
TXN001677,366409,Nyeri,Mombasa,23,Till,82,3,Yes,No,1,No,No
TXN001678,241693,Nairobi,Nairobi,21,Send Money,22,22,No,No,0,Yes,No
TXN001679,452450,Meru,Mombasa,2,Paybill,104,24,Yes,Yes,5,Yes,Yes
TXN001680,252117,Kisumu,Machakos,10,Withdraw,104,4,No,No,0,Yes,No
TXN001681,352465,Mombasa,Nyeri,4,Withdraw,15,26,No,No,4,Yes,No
TXN001682,150617,Nyeri,Meru,1,Till,63,17,Yes,Yes,2,No,Yes
TXN001683,198988,Meru,Nairobi,0,Till,61,2,No,No,0,Yes,No
TXN001684,464460,Nyeri,Kiambu,16,Paybill,32,13,No,No,1,No,No
TXN001685,212482,Kiambu,Nyeri,7,Till,49,19,Yes,Yes,6,Yes,Yes
TXN001686,193809,Nairobi,Nyeri,22,Send Money,85,2,No,No,2,No,No
TXN001687,327738,Meru,Meru,17,Withdraw,61,2,No,Yes,3,No,Yes
TXN001688,324107,Nairobi,Kiambu,1,Send Money,46,26,Yes,Yes,2,Yes,Yes
TXN001689,453690,Kisumu,Nyeri,15,Withdraw,51,9,Yes,Yes,4,No,Yes
TXN001690,461661,Uasin Gishu,Kiambu,7,Paybill,120,8,Yes,No,3,Yes,Yes
TXN001691,352895,Uasin Gishu,Kiambu,5,Send Money,9,5,No,No,2,No,No
TXN001692,127303,Nakuru,Mombasa,9,Till,113,14,Yes,No,8,No,Yes
TXN001693,43129,Kisumu,Machakos,11,Till,60,28,Yes,No,4,No,Yes
TXN001694,454226,Machakos,Nyeri,21,Paybill,112,2,Yes,No,3,No,Yes
TXN001695,154103,Kiambu,Uasin Gishu,8,Till,25,28,Yes,Yes,7,No,Yes
TXN001696,268999,Nakuru,Nyeri,22,Paybill,74,27,Yes,Yes,1,No,Yes
TXN001697,435426,Nairobi,Kiambu,21,Send Money,36,11,Yes,No,0,No,No
TXN001698,447249,Nakuru,Nyeri,8,Till,38,8,Yes,Yes,3,No,Yes
TXN001699,463248,Mombasa,Mombasa,22,Withdraw,91,4,No,Yes,2,Yes,No
TXN001700,275936,Meru,Mombasa,20,Paybill,60,24,Yes,Yes,3,Yes,Yes
TXN001701,258304,Uasin Gishu,Nairobi,23,Send Money,28,5,No,No,3,Yes,No
TXN001702,44019,Kakamega,Nyeri,13,Send Money,118,25,No,No,6,Yes,No
TXN001703,5645,Machakos,Uasin Gishu,3,Paybill,117,6,Yes,Yes,0,Yes,No
TXN001704,439191,Kakamega,Kakamega,8,Till,77,17,Yes,Yes,6,No,Yes
TXN001705,431560,Machakos,Meru,11,Paybill,77,4,No,Yes,3,No,Yes
TXN001706,464508,Mombasa,Nyeri,9,Paybill,8,3,No,Yes,1,No,No
TXN001707,121343,Uasin Gishu,Nakuru,5,Paybill,51,17,No,No,0,Yes,No
TXN001708,493719,Kiambu,Machakos,10,Withdraw,28,20,Yes,Yes,3,No,Yes
TXN001709,40286,Nairobi,Machakos,20,Send Money,12,9,Yes,No,2,No,No
TXN001710,407955,Uasin Gishu,Nairobi,16,Send Money,102,11,Yes,No,6,No,Yes
TXN001711,61136,Nairobi,Nyeri,6,Till,96,5,No,Yes,0,Yes,No
TXN001712,204831,Kakamega,Mombasa,10,Paybill,51,29,Yes,Yes,6,Yes,Yes
TXN001713,52450,Nairobi,Uasin Gishu,16,Paybill,23,25,Yes,No,5,No,Yes
TXN001714,228765,Meru,Nakuru,16,Till,74,4,No,No,6,Yes,No
TXN001715,152303,Nyeri,Kakamega,6,Till,96,2,Yes,Yes,4,Yes,Yes
TXN001716,156518,Nakuru,Machakos,19,Send Money,31,16,Yes,No,0,Yes,No
TXN001717,28047,Nyeri,Machakos,18,Send Money,14,22,No,No,0,Yes,No
TXN001718,421203,Meru,Kisumu,12,Withdraw,38,10,Yes,Yes,7,No,Yes
TXN001719,401984,Mombasa,Nyeri,9,Paybill,80,19,No,No,8,No,No
TXN001720,280682,Meru,Mombasa,9,Send Money,101,12,No,Yes,2,No,No
TXN001721,404957,Mombasa,Kisumu,7,Till,65,29,No,Yes,2,Yes,No
TXN001722,409271,Uasin Gishu,Meru,22,Send Money,19,25,No,No,8,Yes,No
TXN001723,292554,Nairobi,Kakamega,5,Paybill,61,5,No,Yes,7,No,Yes
TXN001724,162318,Nakuru,Nyeri,4,Send Money,72,24,Yes,Yes,5,No,Yes
TXN001725,438339,Kisumu,Meru,19,Withdraw,105,10,Yes,No,6,Yes,Yes
TXN001726,179010,Uasin Gishu,Kiambu,2,Withdraw,4,18,Yes,No,5,Yes,Yes
TXN001727,300421,Nyeri,Kakamega,13,Send Money,49,12,No,Yes,3,Yes,Yes
TXN001728,352377,Meru,Machakos,3,Till,107,22,Yes,Yes,8,No,Yes
TXN001729,442186,Nakuru,Meru,9,Till,25,25,No,No,8,Yes,No
